CLAVE,UBICACIÓN,ESTADO,MUNICIPIO,POBLACION,LATITUD,LONGITUD,CP,TX,EN HUELLA MBB,USUARIOS ACTIVOS MBB,THP MBB (Mbps)
61619,061619-ABELARDO-L-RODRIGUEZ,Chiapas,Cintalapa,543,16.66864,-93.80094,30416,Satelital ,MBB,220,12.616
134301,134301-EL-BARRO,Jalisco,Villa Corona,307,20.468906,-103.749853,45737,Satelital ,MBB,0,0.000
30346,030346-LA-ESMERALDA,Campeche,Candelaria,558,18.091945,-90.711646,24348,Satelital ,MBB,237,13.380
150648,150648-PURUNGUEO,Michoacán,Tiquicheo de Nicolas Romero,978,19.0253,-100.8203,61380,Satelital ,MBB,42,25.987
100319,100319-ARREGUIN-DE-ARRIBA,Guanajuato,Cortazar,"2,182",20.416936,-100.840444,38498,Satelital ,MBB,163,3.943
100320,100320-EL-CIMENTAL-HACIENDA-DEL-CIMENTAL,Guanajuato,Yuriria,468,20.257838,-101.312143,38956,Satelital ,MBB,34,13.099
141407,141407-CASA-NUEVA-CASA-NUEVA-YEBUCIVI,Mexico,Almoloya de Juarez,"1,521",19.490132,-99.915794,50926,Satelital ,MBB,1073,0.328
150652,150652-LAS-CARAMICUAS,Michoacán,Ario,296,19.05401,-101.63828,61846,Satelital ,MBB,127,8.891
134302,134302-EL-REFUGIO,Jalisco,Tizapan el Alto,307,20.119283,-103.145911,49423,Satelital ,MBB,15,16.129
120614,120614-EL-NOPALILLO,Hidalgo,Epazoyucan,162,20.06785,-98.58459,43596,Satelital ,MBB,242,3.578
300394,300394-CHINKILA,Yucatan,Tecoh,240,20.6953577,-89.39212663,97823,Satelital ,MBB,76,37.492
300395,300395-CHAN-SAN-ANTONIO,Yucatan,Tizimin,281,21.222042,-88.23908,97705,Satelital ,MBB,131,24.541
250410,250410-EL-FRONTERIZO,Sonora,San Luis Rio Colorado,117,32.27571468,-114.8920264,83514,Satelital ,MBB,7,20.450
180775,180775-CIENEGA-DEL-TORO,Nuevo Leon,Galeana,140,25.084071,-100.333572,67866,Satelital ,MBB,259,16.881
100321,100321-MALINTO,Guanajuato,Victoria,990,21.279903,-100.313199,37926,Satelital ,MBB,184,8.879
230656,230656-JAMAY,San Luis Potosí,Zaragoza,0,21.988697,-100.744671,79557,Satelital ,MBB,6,56.512
191548,191548-SANTA-CRUZ,Oaxaca,San Francisco del Mar,462,16.366814,-94.588587,70148,Satelital ,MBB,162,35.603
50123,050123-SAN-MIGUEL-DEL-OJO-DE-AGUA,Colima,Tecoman,267,18.81776619,-103.7029114,28947,Satelital ,MBB,19,30.335
291613,291613-MOLANGO,Veracruz,Ixhuatlan de Madero,454,20.625489,-97.967075,92694,Satelital ,MBB,287,32.506
170273,170273-SAN-RAFAEL,Nayarit,Del Nayar,"1,242",21.794371,-104.909818,63538,Satelital ,MBB,146,31.442
120617,120617-SAN-SEBASTIAN-DE-JUAREZ,Hidalgo,Nopala de Villagran,235,20.16896,-99.53346,42491,Satelital ,MBB,123,3.430
150660,150660-EL-ARMADILLO,Michoacán,Puruandiro,505,20.134833,-101.460278,58515,Satelital ,MBB,5,21.389
70626,070626-BOQUILLA-Y-ANEXAS-BAJE-DE-AGUA,Chihuahua,Guerrero,477,28.484543,-107.239556,31693,Satelital ,MBB,14,31.536
150661,150661-LA-CIENEGA-LOS-NARANJOS,Michoacán,Ziracuaretiro,77,19.375299,-101.820148,61706,Satelital ,MBB,218,18.990
30349,030349-SAN-ISIDRO,Campeche,Carmen,532,18.632354,-91.04986,24315,Satelital ,MBB,69,35.744
270527,270527-LAS-ALBERCAS,Tamaulipas,Bustamante,0,23.27252,-100.061307,87965,Satelital ,MBB,117,32.485
240057,240057-EJIDO-PLAN-DE-GUADALUPE,Sinaloa,Ahome,"1,178",25.691954,-109.098374,81379,Satelital ,MBB,62,19.279
150663,150663-CANA-QUEMADA,Michoacán,Tuzantla,602,19.23574,-100.5787,61545,Satelital ,MBB,47,16.219
160327,160327-LA-ERA-CALALPA,Morelos,Tlaquiltenango,529,18.547618,-99.106876,62985,Satelital ,MBB,385,7.564
291616,291616-COLONIA-MORELOS-CONGREGACION-VAZQUEZ-VELA,Veracruz,Tezonapa,373,18.668853,-96.804724,95093,Satelital ,MBB,0,0.000
250411,250411-URES,Sonora,Caborca,290,30.7359175,-112.958025,83716,Satelital ,MBB,25,53.708
230659,230659-CARRIZAL-DE-SAN-JUAN-DE-ABAJO,San Luis Potosí,Lagunillas,766,21.631568,-99.715193,79782,Satelital ,MBB,25,43.048
160328,160328-NEXPA,Morelos,Tlaquiltenango,"1,106",18.520085,-99.147492,62987,Satelital ,MBB,114,33.887
50124,050124-AGUA-ZARCA,Colima,Coquimatlan,318,19.21492,-103.93379,28413,Satelital ,MBB,54,25.675
70627,070627-NUEVA-MADERA,Chihuahua,Madera,765,29.251249,-108.094042,31942,Satelital ,MBB,17,34.020
180776,180776-LA-CASITA,Nuevo Leon,Galeana,2,25.016486,-100.741037,67860,Satelital ,MBB,0,25.788
150664,150664-LA-CONSTITUCION,Michoacán,Coeneo,312,19.73585657,-101.6570888,58416,Satelital ,MBB,19,26.303
201090,201090-JALACINGO,Puebla,Tetela de Ocampo,83,19.8764176,-97.755244,73656,Satelital ,MBB,110,10.770
150665,150665-EL-PINO,Michoacán,Taretan,134,19.31989,-101.814211,61712,Satelital ,MBB,20,14.974
201091,201091-RANCHO-NUEVO,Puebla,Jopala,181,20.260605,-97.824016,73273,Satelital ,MBB,66,10.904
220575,220575-NUEVO-PLAN-DE-LA-NORIA,Quintana Roo,Jose Maria Morelos,61,19.288889,-88.638611,77879,Satelital ,MBB,52,53.598
150668,150668-LAS-ESCOBILLAS,Michoacán,Ario,223,19.1203,-101.64317,61847,Satelital ,MBB,85,30.719
61642,061642-BENITO-JUAREZ-NUEVO-MILENIO,Chiapas,Tonala,570,15.921874,-93.538171,30515,Satelital ,MBB,147,22.099
30347,030347-PITAL-VIEJO,Campeche,Carmen,0,18.549789,-91.122204,24315,Satelital ,MBB,144,26.269
291622,291622-EL-CEDRO,Veracruz,Papantla,602,20.472614,-97.209531,93534,Satelital ,MBB,281,7.413
70628,070628-LA-CASITA,Chihuahua,Chihuahua,0,28.21665,-106.112499,31620,Satelital ,MBB,24,44.969
240408,240408-IGNACIO-ALLENDE,Sinaloa,Angostura,568,25.165506,-108.058262,81670,Satelital ,MBB,12,20.433
110932,110932-CHAUTENGO,Guerrero,Florencio Villarreal,829,16.64157917,-99.09098361,41830,Satelital ,MBB,580,9.051
90465,090465-SAN-JOSE-DE-LA-BOCA,Durango,Tepehuanes,"1,726",25.330174,-105.77815,35616,Satelital ,MBB,45,22.605
270528,270528-PALO-SOLO,Tamaulipas,San Fernando,280,25.085549,-97.916601,87629,Satelital ,MBB,15,28.789
310487,310487-LA-INDIA,Zacatecas,Panuco,263,22.995508,-102.550027,98554,Satelital ,MBB,21,35.007
300397,300397-CHOLUL,Yucatan,Cantamayec,308,20.442748,-89.154377,97918,Satelital ,MBB,100,22.719
120621,120621-CIMA-DE-TOGO,Hidalgo,Cuautepec de Hinojosa,104,20.01840167,-98.200455,43749,Satelital ,MBB,134,4.933
191569,191569-PLAN-MATA-DE-CANA,Oaxaca,Santiago Jocotepec,"1,244",17.76203,-96.075416,68922,Satelital ,MBB,218,36.758
291624,291624-PIEDRA-GRANDE-LA-SIERRA,Veracruz,Ixhuatlan de Madero,276,20.624761,-98.003263,92697,Satelital ,MBB,163,51.205
30348,030348-UAYAMON,Campeche,Campeche,509,19.65748,-90.42124,24530,Satelital ,MBB,189,14.981
110935,110935-LOS-CALLEJONES,Guerrero,Juchitan,984,16.587865,-98.773956,41926,Satelital ,MBB,229,7.520
250413,250413-CEDROS,Sonora,Rosario,0,27.76029,-109.29198,85715,Satelital ,MBB,23,21.491
100328,100328-COMEDERO-GRANDE,Guanajuato,Irapuato,471,20.816453,-101.239724,36816,Satelital ,MBB,292,11.582
270529,270529-SAN-PEDRO,Tamaulipas,Gonzalez,252,22.666135,-98.852173,89725,Satelital ,MBB,22,50.028
300398,300398-SAN-FERNANDO,Yucatan,Maxcanu,0,20.650086,-90.068036,97804,Satelital ,MBB,47,55.164
70632,070632-LA-GUAJOLOTA,Chihuahua,Namiquipa,296,29.294448,-107.286691,31973,Satelital ,MBB,3,7.727
201095,201095-MARTIRES-DE-RANCHO-NUEVO,Puebla,Francisco Z. Mena,0,20.753324,-97.830514,73011,Satelital ,MBB,136,40.697
61651,061651-JOSE-LOPEZ-PORTILLO,Chiapas,Ocozocoautla de Espinosa,131,17.044036,-93.500742,29148,Satelital ,MBB,164,6.905
300399,300399-CITINCABCHEN,Yucatan,Chapab,322,20.518786,-89.535828,97858,Satelital ,MBB,121,28.214
10447,010447-EJIDO-JACUME,Baja California,Tecate,"1,999",32.591864,-116.19127,21511,Satelital ,MBB,24,23.339
134313,134313-EL-CHIVATILLO-SAN-ISIDRO,Jalisco,Cocula,146,20.297408,-103.788489,48507,Satelital ,MBB,5,43.122
134314,134314-LAGUNILLAS,Jalisco,Ameca,557,20.5773666,-104.2236642,46719,Satelital ,MBB,26,27.032
240411,240411-EL-NACIMIENTO,Sinaloa,Choix,127,26.8375031,-108.2538023,81712,Satelital ,MBB,25,27.621
141409,141409-LOS-CORRALITOS,Mexico,Morelos,344,19.704322,-99.598213,50560,Satelital ,MBB,64,4.550
240412,240412-SAUZ-DE-BAYMENA-EL-SAUZ,Sinaloa,Choix,358,26.59318,-108.27269,81756,Satelital ,MBB,85,24.369
160329,160329-RANCHO-NUEVO,Morelos,Amacuzac,"1,004",18.54788611,-99.36861694,62653,Satelital ,MBB,76,34.200
61655,061655-JOSE-CASTILLO-TIELMANS,Chiapas,Ocozocoautla de Espinosa,171,16.615374,-93.462928,29145,Satelital ,MBB,102,16.174
134315,134315-NUEVO-CENTRO-DE-POBLACION-LAS-RAMAS,Jalisco,Casimiro Castillo,558,19.661915,-104.491287,48942,Satelital ,MBB,63,25.298
150673,150673-CIENEGUILLAS-DE-EN-MEDIO,Michoacán,Turicato,0,19.086159,-101.603794,61687,Satelital ,MBB,20,15.140
61657,061657-LA-ESPERANZA,Chiapas,Tonala,70,15.853477,-93.423078,30515,Satelital ,MBB,145,31.109
150674,150674-HUAHUASCO,Michoacán,Tiquicheo de Nicolas Romero,251,18.918933,-100.594325,61377,Satelital ,MBB,72,27.129
230663,230663-PARADITA-DEL-REFUGIO,San Luis Potosí,Armadillo de los Infante,0,22.349267,-100.530381,78994,Satelital ,MBB,221,7.203
291635,291635-JOACHIN,Veracruz,Chacaltianguis,325,18.2574406,-95.78989953,95578,Satelital ,MBB,200,17.446
61661,061661-TINAJAS-1RA-SECCION,Chiapas,Tapachula,289,14.706431,-92.341774,30835,Satelital ,MBB,155,2.614
134317,134317-TECHAGUE,Jalisco,Atoyac,0,19.961864,-103.447454,49224,Satelital ,MBB,6,25.532
134319,134319-EJIDO-EL-RINCON,Jalisco,La Huerta,24,19.40488,-104.675089,48880,Satelital ,MBB,64,41.685
191595,191595-SANTA-CRUZ-MONJAS,Oaxaca,Miahuatlan de Porfirio Diaz,5,16.442676,-96.552036,70800,Satelital ,MBB,123,7.288
210469,210469-CHARAPE-DE-LOS-PELONES,Querétaro,Queretaro,0,20.91973,-100.454512,76212,Satelital ,MBB,101,38.040
150676,150676-CIENEGUILLAS-DEL-HUERTO-CIENEGUILLAS,Michoacán,Turicato,54,19.093145,-101.587845,61687,Satelital ,MBB,106,34.040
134321,134321-SANTA-CRUZ,Jalisco,Pihuamo,398,19.238592,-103.418502,49875,Satelital ,MBB,31,26.167
191597,191597-LACHIGOLO,Oaxaca,El Barrio de la Soledad,"1,442",16.83172,-95.027011,70383,Satelital ,MBB,165,10.336
134322,134322-MAZATAN,Jalisco,La Huerta,40,19.512318,-104.679841,48862,Satelital ,MBB,35,27.636
260414,260414-LOMAS-ALEGRES-3RA-SECCION-SAN-ANTONIO,Tabasco,Tacotalpa,68,17.58987873,-92.70138966,86874,Satelital ,MBB,18,15.888
120627,120627-EL-PASO,Hidalgo,Tecozautla,339,20.57715,-99.63971,42446,Satelital ,MBB,336,3.954
141412,141412-LABOR-LAS-CABRAS,Mexico,Temascaltepec,0,19.013982,-99.87745,51346,Satelital ,MBB,281,3.811
191601,191601-CONCHALITO,Oaxaca,San Pedro Tapanatepec,69,16.208492,-94.118202,70189,Satelital ,MBB,228,10.220
150678,150678-EL-CAPOTE,Michoacán,Turicato,90,19.06872,-101.611649,61687,Satelital ,MBB,20,0.000
100338,100338-GUAYABO-DE-ORIGEL,Guanajuato,Penjamo,216,20.28977,-101.72962,36948,Satelital ,MBB,172,2.857
100339,100339-LOS-CAPULINES,Guanajuato,Celaya,369,20.64366,-100.67442,38133,Satelital ,MBB,85,25.849
120628,120628-CARPINTEROS,Hidalgo,San Agustin Metzquititlan,125,20.586175,-98.540109,43390,Satelital ,MBB,456,9.890
141413,141413-EL-AHUEHUETE,Mexico,Ocuilan,0,18.972479,-99.433641,52484,Satelital ,MBB,297,7.904
310492,310492-EL-CARGADERO,Zacatecas,Jerez,728,22.711728,-103.061806,99476,Satelital ,MBB,96,20.831
61667,061667-XOCHIMILCO-REYMUNDO-ENRIQUEZ,Chiapas,Ostuacan,"1,247",17.389242,-93.30266,29550,Satelital ,MBB,427,6.088
240415,240415-SANTA-MARIA,Sinaloa,El Fuerte,342,26.263197,-108.701793,81807,Satelital ,MBB,42,11.738
250415,250415-TAPIZUELAS,Sonora,Alamos,363,26.66351,-108.864288,85777,Satelital ,MBB,138,27.090
291641,291641-PLAN-DE-LOS-NARANJOS,Veracruz,Angel R. Cabada,782,18.51961,-95.38719,95848,Satelital ,MBB,79,7.328
141414,141414-ATLA-TECUAUTITLAN-ATLA,Mexico,Axapusco,537,19.747813,-98.687648,55966,Satelital ,MBB,360,5.837
240416,240416-COBAYME,Sinaloa,Ahome,650,25.808958,-109.24906,81355,Satelital ,MBB,64,23.663
180779,180779-AGUA-NUEVA,Nuevo Leon,Doctor Arroyo,0,23.572965,-100.084224,67904,Satelital ,MBB,0,0.000
250416,250416-PUEBLO-NUEVO-OCUCA,Sonora,Trincheras,321,30.573705,-111.447576,83931,Satelital ,MBB,8,24.086
300401,300401-CHACMAY,Yucatan,Dzoncauich,422,21.0505298,-88.8925387,97647,Satelital ,MBB,121,17.654
220348,220348-ADOLFO-LOPEZ-MATEOS,Quintana Roo,Jose Maria Morelos,249,19.63521696,-88.68691263,77895,Satelital ,MBB,134,19.266
191619,191619-SANTA-MARIA-JACATEPEC,Oaxaca,Santa Maria Jacatepec,"2,252",17.860893,-96.207459,68465,Satelital ,MBB,1164,9.731
90476,090476-INDE,Durango,Inde,396,25.912051,-105.223842,35500,Satelital ,MBB,63,23.189
291646,291646-TEXCATEPEC,Veracruz,Texcatepec,"1,285",20.58505,-98.36402,92640,Satelital ,MBB,1499,4.796
30357,30357-HECELCHAKAN,Campeche,Hecelchakan,43,20.17514,-90.15222,24808,Satelital ,MBB,80,32.688
100282,100282-ROMITA-II,Guanajuato,Irapuato,"12,338",20.872394,-101.517816,36200,FO,MBB,2200,3.863
220469,220469-PUERTO-MORELOS,Quintana Roo,Puerto Morelos,0,20.85478,-86.94933,77582,Satelital ,MBB,0,0.000
61489,061489-FATIMA,Chiapas,San Cristobal de las Casas,"5,900",16.72989,-92.6526,29264,Satelital ,MBB,864,7.531
30365,30365-CARRILLO-PUERTO,Campeche,Escarcega,906,19.093782,-90.524603,24415,Satelital ,MBB,514,21.496
30366,30366-EDZNA,Campeche,Candelaria,"1,390",19.591968,-90.368642,24570,Satelital ,MBB,26,19.460
110969,110969-COW-PLAN-DE-AMATES,Guerrero,Acapulco de Juarez,0,16.735976,-99.725335,39893,Satelital ,MBB,660,12.200
110972,110972-COW-SAM-FARALLONES,Guerrero,Acapulco de Juarez,0,16.86584063,-99.870579,39690,Satelital ,MBB,588,2.645
110974,110974-CUAUHTEMOC,Guerrero,Acapulco de Juarez,0,16.866293,-99.900346,39350,Satelital ,MBB,200,4.804
110976,110976-NICOLAS-BRAVO,Guerrero,Acapulco de Juarez,0,16.899307,-99.830684,39700,Satelital ,MBB,1255,10.130
110979,110979-ALTOS-DEL-MARQUEZ,Guerrero,Acapulco de Juarez,0,16.816044,-99.80282,39906,Satelital ,MBB,1493,10.332
110982,110982-ACAHOME,Guerrero,Acapulco de Juarez,0,16.852631,-99.810851,39813,Satelital ,MBB,411,20.978
260419,260419-EL-TRIUNFO,Tabasco,Balancan,"2,745",17.922388,-91.171645,86950,Satelital ,MBB,497,11.855
80818,80818-ARROYO,CDMX,Tlalpan,"13,212",19.284833,-99.176056,14420,FO,MBB,816,7.917
80817,80817-VILLA-OLIMPICA,CDMX,Tlalpan,"9,388",19.29263889,-99.17844444,14268,FO,MBB,694,8.633
61486,061486-INSURGENTES,Chiapas,Tapachula,"6,280",14.929,-92.26191,30730,Satelital ,MBB,3707,2.447
191652,191652-ESTACION-ALMOLOYA,Oaxaca,El Barrio De La Soledad,"1,119",16.76815,-95.05735,70391,Satelital ,MBB,424,12.272
100291,100291-704-LEON,Guanajuato,Leon,"13,065",21.12800278,-101.6799333,37320,Satelital ,MBB,848,11.752
110985,110985-LA-CENIZA,Guerrero,Juchitan,490,16.534,-98.68403,41922,Satelital ,MBB,357,7.719
201106,201106-EL-CERRIL,Puebla,Atlixco,"20,270",18.932366,-98.425293,74218,MW,MBB,792,6.320
160330,160330-VIA-DEL-FERROCARRIL,Morelos,Emiliano Zapata,"17,002",18.83877778,-99.17855556,62760,MW,MBB,606,7.092
220473,220473-BACALAR,Quintana Roo,Bacalar,0,18.708178,-88.397695,77937,Satelital ,MBB,113,7.002
61689,061689-PLAN-CHIAPAS,Chiapas,Chiapa de Corzo,"3,409",16.744278,-93.045781,29163,FO,MBB,1684,3.801
160119,160119-PARQUE-IND-CUAUTLA,Morelos,Ayala,"11,385",18.7505,-98.90965,62715,MW,MBB,867,11.101
160120,160120-CUAUTLA-CENTRO,Morelos,Cuautla,"29,490",18.81245556,-98.95005833,62740,MW,MBB,1684,15.812
160125,160125-CUAUTLA,Morelos,Cuautla,"13,973",18.853611,-98.93575,62757,MW,MBB,930,9.613
160127,160127-OAXACA,Morelos,Cuautla,"11,201",18.80666944,-98.93946944,62742,MW,MBB,989,18.102
160128,160128-TEPEYAC,Morelos,Cuautla,"11,777",18.82446944,-98.93983056,62746,MW,MBB,761,11.887
160141,160141-XOCHITENGO,Morelos,Ayala,"6,231",18.79855,-98.95646944,62714,MW,MBB,457,20.825
160143,160143-ATLATLAHUACAN,Morelos,Atlatlahucan,"6,820",18.94499,-98.89765,62843,FO,MBB,1544,4.258
160145,160145-CRUCE-YECAPIXTLA,Morelos,Atlatlahucan,"8,231",18.89823889,-98.90951111,62846,FO,MBB,841,7.296
160147,160147-LIBRAMIENTO,Morelos,Cuautla,"14,498",18.79655556,-98.91419444,62743,MW,MBB,973,16.307
160152,160152-APATLACO,Morelos,Ayala,"8,000",18.79173889,-98.96461111,62714,MW,MBB,356,26.265
160158,160158-CASASANO,Morelos,Cuautla,"17,300",18.84921944,-98.95563889,62748,MW,MBB,980,17.221
160160,160160-LIBRAMIENTO-II,Morelos,Yecapixtla,"24,148",18.81606,-98.917781,62826,MW,MBB,1269,15.442
160162,160162-TETELCINGO,Morelos,Cuautla,"13,624",18.86869444,-98.92906389,62757,MW,MBB,1123,11.005
160165,160165-CUAUTLIXCO,Morelos,Cuautla,"14,921",18.841344,-98.942735,62748,MW,MBB,968,17.673
160167,160167-MORELOS,Morelos,Cuautla,"9,518",18.81142222,-98.96096389,62744,MW,MBB,754,13.909
160168,160168-PLAZA-ATRIOS,Morelos,Cuautla,"5,820",18.86722222,-98.94333333,62757,FO,MBB,713,9.691
160173,160173-TLAYECAC,Morelos,Ayala,"7,557",18.76156944,-98.88443056,62715,MW,MBB,457,9.591
160185,160185-ANENECUILCO,Morelos,Ayala,"10,261",18.777406,-98.980228,62710,MW,MBB,538,12.102
30363,30363-CANDELARIA,Campeche,Candelaria,0,18.18423,-91.04465,24330,Satelital ,MBB,1689,19.005
160116,160116-LOS-NARDOS,Morelos,Yautepec,"5,508",18.831747,-99.089858,62739,MW,MBB,892,11.469
160121,160121-YAUTEPEC,Morelos,Yautepec,"28,203",18.88211944,-99.05633056,62733,MW,MBB,1943,9.542
160126,160126-COCOYOC,Morelos,Cuautla,"13,505",18.87641667,-98.96966667,62756,FO,MBB,901,7.506
160146,160146-YECAPIXTLA,Morelos,Yecapixtla,"6,857",18.884326,-98.867527,62820,FO,MBB,982,10.304
160180,160180-LA-BISNAGA,Morelos,Cuautla,"4,635",18.7894,-98.94349,62742,MW,MBB,316,16.576
160183,160183-YAUTEPEC-DE-ZARAGOZA,Morelos,Yautepec,"6,196",18.87203056,-99.07308056,62733,MW,MBB,955,10.691
191635,191635-ASUNCION-CUYOTEPEJI,Oaxaca,Asuncion Cuyotepeji,961,17.931761,-97.674652,69070,Satelital ,MBB,428,13.061
160118,160118-COCOYOC,Morelos,Yautepec,183,18.89378,-98.979,62736,FO,MBB,884,6.024
160133,160133-MOYOTEPEC,Morelos,Ayala,"10,583",18.72458333,-98.99702778,62718,MW,MBB,975,7.849
160186,160186-CAMPO-TLACOTITLAN,Morelos,Yecapixtla,"7,256",18.8765,-98.856556,62827,FO,MBB,897,6.186
141415,141415-ALCIBAR,Mexico,Santa Maria Citendeje,"32,217",19.779545,-99.930416,50713,Satelital ,MBB,962,8.901
111026,ILIATENCO-II,Guerrero,Iliatenco,"5,352",17.048257,-98.684643,41530,Satelital ,MBB,1082,5.452
160184,160184-EXHACIENDA-HOSPITAL,Morelos,Cuautla,"9,960",18.83330556,-99.00061111,62755,MW,MBB,403,7.840
100400,100400-INDUSTRIAL-MILENIO,Guanajuato,Leon,"18,614",21.099245,-101.624296,37290,FO,MBB,398,5.309
100348,100348-NAPOLES,Guanajuato,Silao,"4,342",21.02307,-101.47214,36275,FO,MBB,910,5.749
100996,100996-EJE-METROPOLITANO-3,Guanajuato,Leon,"2,662",21.087597,-101.5599,37680,FO,MBB,1252,4.659
100358,100358-EL-RESPLANDOR,Guanajuato,Leon,"7,625",20.998706,-101.60612,37685,FO,MBB,654,2.843
100364,100364-CHICHIMEQUILLAS,Guanajuato,Silao,"2,077",21.0337,-101.447331,36276,FO,MBB,369,5.556
250418,250418-SAHUARIPA,Sonora,Sahuarip,"3,506",29.05581,-109.23689,85600,Satelital ,MBB,186,20.671
250419,250419-HEROICA-CIUDAD-DE-URES,Sonora,Ures,"5,153",29.42406,-110.38735,84900,Satelital ,MBB,77,24.303
220535,220535 - LOS-MANGOS,Quintana Roo,Othon P. Blanco,322,18.45305556,-88.87877778,77986,Satelital ,MBB,57,12.562
110981,110981--PUENTE-DEL-MAR,Guerrero,Acapulco de Juarez,0,16.746419,-99.759158,39893,Satelital ,MBB,448,23.677
160144,160144-OACALCO,Morelos,Yautepec,"2,362",18.92688889,-99.02616667,62737,MW,MBB,832,7.190
100991,100991-JACINTO-LOPEZ-MORENO,Guanajuato,Leon,"6,489",21.10074,-101.7472,37433,FO,MBB,1407,4.856
100352,100352-SAN-JUAN-BOSCO,Guanajuato,Leon,"12,282",21.12953889,-101.7090111,37330,FO,MBB,1867,3.070
100355,100355-SAN-NICOLAS-DE-GONZALEZ,Guanajuato,Leon,"3,864",21.115337,-101.581631,37294,FO,MBB,1188,5.047
100363,100363-DUARTE,Guanajuato,Leon,"2,398",21.082268,-101.509251,37670,FO,MBB,344,4.605
141443,141443-AGUA-BENDITA,Mexico,Coatepec Harinas,859,18.98639,-99.85432,51723,Satelital ,MBB,724,6.867
141456,141456-SANTA-CRUZ-ATIZAPAN-MEXPAN1588,Mexico,Atizapan de Zaragoza,"14,207",19.18361,-99.48811,52604,Satelital ,MBB,2737,2.593
100864,100864-LOS-OTALES,Guanajuato,Leon,"1,814",21.092006,-101.582654,37295,FO,MBB,2106,3.948
100350,100350-LAS-AGUILILLAS,Guanajuato,San Francisco del Rincon,"7,017",20.993695,-101.860718,36423,FO,MBB,1516,4.058
100359,100359-VILLAS-DE_SANTIAGO,Guanajuato,San Francisco del Rincon,"5,157",21.040223,-101.844122,36413,FO,MBB,1032,6.729
100361,100361-LOS-RAMIREZ,Guanajuato,Leon,"6,890",21.020815,-101.64476,37688,FO,MBB,412,5.722
80804,80804-HACIENDA-DEL-ROSARIO,CDMX,Azcapotzalco,"8,208",19.4937,-99.2106138,2440,FO,MBB,954,17.244
141449,141449-TEOCOTITLA,Mexico,Coatepec Harinas,695,19.00891,-99.78671,51727,Satelital ,MBB,699,6.174
110597,110597-SAN-VICENTE,Guerrero,Chilpancingo de los Bravo,341,17.51392,-99.68424,39115,Satelital ,MBB,1508,6.133
110993,110993-LA-CONCEPCION,Guerrero,Acapulco de Juarez,"2,137",16.87638,-99.64644,39928,Satelital ,MBB,616,18.147
141562,141562-GUADALUPE-RELINAS,Mexico,Axapusco,"1,200",19.87493,-98.7773,55950,Satelital ,MBB,163,4.405
100356,100356-HOSPITAL-GENERAL-DE-SILAO,Guanajuato,Silao,"10,129",20.952379,-101.4085,36112,FO,MBB,1519,3.237
100362,100362-LA-ALAMEDA,Guanajuato,Purisima del Rincon,"2,732",21.0354409,-101.87798,36407,FO,MBB,724,8.336
100365,100365-NUEVO-LINDERO,Guanajuato,Leon,"3,223",20.95857,-101.64105,37687,FO,MBB,311,4.163
80807,80807-PUEBLA-CON-GUADALUPE,CDMX,Cuauhtemoc,"5,589",19.42072,-99.17404,6700,FO,MBB,1480,10.009
260404,260404-PASEO,Tabasco,Centro,"7,306",18.014372,-92.917892,86029,FO,MBB,684,8.295
80784,80784-BUFFETE,CDMX,Gustavo A. Madero,"17,953",19.467462,-99.126313,7870,FO,MBB,884,15.740
80796,80796-DEFENSORES-DE-LA-REPUBLICA,CDMX,Azcapotzalco,"12,004",19.474608,-99.143564,7780,FO,MBB,2186,5.848
201123,201123-MONTELLANO,Puebla,Pahuatlan,849,20.32872,-98.1271,73112,Satelital ,MBB,852,3.251
80805,80805-AV-PONIENTE-140,CDMX,Azcapotzalco,"10,010",19.49508,-99.1594,2300,FO,MBB,700,13.125
141574,141574-LA-VENTA,Mexico,Tepetlaoxtoc,200,19.55096,-98.76625,56080,Satelital ,MBB,220,7.181
60802,060802-SAXCHILBALTE,Chiapas,Chanal,0,16.68772,-92.08834,29446,Satelital ,MBB,262,1.852
100995,100995-VALLE-DE-LAS-HACIENDAS,Guanajuato,Leon,"2,203",21.0723,-101.61396,37545,FO,MBB,786,5.303
100354,100354-RESIDENCIAL-LAS-PALMAS,Guanajuato,Purisima del Rincon,"4,682",21.038703,-101.857688,36414,FO,MBB,882,9.770
120584,120584-NORTE-JUAREZ,Hidalgo,Tizayuca,"2,881",19.85794444,-98.96908333,43800,FO,MBB,1208,14.908
100366,100366-POTRERILLOS-GUANAJAL,Guanajuato,Purisima del Rincon,"1,290",21.0841666,-101.872308,36426,FO,MBB,538,6.531
100351,100351-URBIVILLA-DEL-ROBLE,Guanajuato,Leon,788,21.168511,-101.763287,37669,FO,MBB,1512,6.430
100353,100353-EJIDO-LAS-PILAS,Guanajuato,Silao,"6,039",20.90542,-101.43818,36282,FO,MBB,853,1.942
120636,120636-JARDIN-DEL-PINO,Mexico,Zumpango,"3,237",19.81682,-99.04716,55635,FO,MBB,2353,5.974
80774,080774-BODEGAS,CDMX,Venustiano Carranza,"7,811",19.430754,-99.121056,15100,FO,MBB,2111,7.710
80797,080797-GUADALUPE,CDMX,Gustavo A. Madero,"13,475",19.494759,-99.116361,7010,FO,MBB,2695,11.095
80798,080798-CALLE-AÑIL,CDMX,Iztacalco,"7,344",19.41092,-99.10103,15900,FO,MBB,1827,8.116
